id,word,age,recommendedGrade,difficulty,pattern,syllableCountHint,gameModes,needsMeaningSentence,sourceNote,dataTier,reviewStatus
sb5x-9-0085,walk,9,Grade 4,hard,silent letters,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0086,whistle,9,Grade 4,hard,silent letters,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0087,wrestle,9,Grade 4,hard,silent letters,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0088,carefully,9,Grade 4,hard,suffixes and word formation,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0089,dangerous,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0090,enjoyment,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0091,excitement,9,Grade 4,hard,suffixes and word formation,4,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0092,famous,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0093,kindness,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0094,movement,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0095,mysterious,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0096,national,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0097,natural,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0098,nervous,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0099,payment,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0100,poisonous,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0101,quickly,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0102,sadness,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0103,softly,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0104,useful,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0105,useless,9,Grade 4,hard,suffixes and word formation,3,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0106,various,9,Grade 4,hard,suffixes and word formation,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0107,again,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0108,believe,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0109,build,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0110,busy,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0111,caught,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0112,chief,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0113,eight,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0114,field,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0115,foreign,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0116,friend,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0117,guard,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0118,height,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0119,money,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0120,naughty,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0121,neighbor,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0122,people,9,Grade 4,hard,tricky vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0123,piece,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0124,receive,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0125,taught,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0126,water,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0127,weight,9,Grade 4,hard,tricky vowel patterns,1,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0128,woman,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0129,women,9,Grade 4,hard,tricky vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0130,climb,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0131,crumb,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0132,ghost,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0133,gnat,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0134,gnaw,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0135,honest,9,Grade 4,hard,wr kn gn gh mb,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0136,honor,9,Grade 4,hard,wr kn gn gh mb,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0137,hour,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0138,knife,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0139,wrist,9,Grade 4,hard,wr kn gn gh mb,1,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0140,written,9,Grade 4,hard,wr kn gn gh mb,2,prefixSuffix|realBeeChallenge|syllableSplit,True,original_app_safe_word_bank_curated_from_spelling_scope_sequence,core_curated,ready
sb5x-9-0141,article,9,Grade 4,hard,consonant le endings,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0142,achieve,9,Grade 4,hard,digraphs and special letter teams,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0143,challenge,9,Grade 4,hard,digraphs and special letter teams,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0144,chemistry,9,Grade 4,hard,digraphs and special letter teams,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0145,exchange,9,Grade 4,hard,digraphs and special letter teams,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0146,friendship,9,Grade 4,hard,digraphs and special letter teams,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0147,paragraph,9,Grade 4,hard,digraphs and special letter teams,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0148,abandon,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0149,ability,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0150,absence,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0151,abundance,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0152,academy,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0153,acceptance,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0154,accidental,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0155,activity,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0156,adjective,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0157,admire,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0158,advantage,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0159,advertise,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0160,apologize,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0161,appreciate,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0162,arrange,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0163,arrival,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0164,assistant,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0165,behavior,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0166,biology,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0167,boundary,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0168,camera,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0169,ceremony,9,Grade 4,hard,multisyllable words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0170,compare,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0171,determine,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0172,develop,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0173,effect,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0174,evidence,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0175,festival,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0176,guidance,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0177,injury,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0178,patience,9,Grade 4,hard,multisyllable words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0179,performance,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0180,quality,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0181,strategy,9,Grade 4,hard,multisyllable words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0182,thoughtful,9,Grade 4,hard,ough augh patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0183,disagreement,9,Grade 4,hard,prefixes and root words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0184,disappearance,9,Grade 4,hard,prefixes and root words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0185,discovery,9,Grade 4,hard,prefixes and root words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0186,pressure,9,Grade 4,hard,prefixes and root words,2,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0187,relationship,9,Grade 4,hard,prefixes and root words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0188,replacement,9,Grade 4,hard,prefixes and root words,4,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0189,respectful,9,Grade 4,hard,prefixes and root words,3,prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0190,actually,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0191,adventurous,9,Grade 4,hard,suffixes and word formation,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0192,announcement,9,Grade 4,hard,suffixes and word formation,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0193,argument,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0194,arrangement,9,Grade 4,hard,suffixes and word formation,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0195,believable,9,Grade 4,hard,suffixes and word formation,5,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0196,carefulness,9,Grade 4,hard,suffixes and word formation,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0197,careless,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0198,curious,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0199,designer,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0200,either,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0201,encouragement,9,Grade 4,hard,suffixes and word formation,5,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0202,engineer,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0203,fearless,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0204,finally,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0205,forgiveness,9,Grade 4,hard,suffixes and word formation,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0206,graceful,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0207,happiness,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0208,harmless,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0209,helpfulness,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0210,hopeless,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0211,passenger,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0212,peaceful,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0213,powerful,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0214,priceless,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0215,probably,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0216,punishment,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0217,serious,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0218,shoulder,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0219,successful,9,Grade 4,hard,suffixes and word formation,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0220,whether,9,Grade 4,hard,suffixes and word formation,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0221,addition,9,Grade 4,hard,tion sion cian endings,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0222,celebration,9,Grade 4,hard,tion sion cian endings,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0223,division,9,Grade 4,hard,tion sion cian endings,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0224,education,9,Grade 4,hard,tion sion cian endings,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0225,emotion,9,Grade 4,hard,tion sion cian endings,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0226,explanation,9,Grade 4,hard,tion sion cian endings,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0227,expression,9,Grade 4,hard,tion sion cian endings,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0228,information,9,Grade 4,hard,tion sion cian endings,4,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0229,instruction,9,Grade 4,hard,tion sion cian endings,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0230,allowance,9,Grade 4,hard,vowel teams and long vowel patterns,3,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
sb5x-9-0231,approach,9,Grade 4,hard,vowel teams and long vowel patterns,2,missingLetter|prefixSuffix|realBeeChallenge|syllableSplit,True,expanded_original_app_safe_word_bank,expanded_curated,ready
